filename,set,reltype,connspan,conn_raw,conn_uttid,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_uttid,x9,x10,x11,arg2raw,arg2span,arg2_uttid,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete,relstart,EN_conn_utt,NP_conn_utt,EN_arg1_utt,EN_arg2_utt,Arg1_RawText,Arg2_RawText,EN_conn_utt_span,EN_arg1_utt_span,EN_arg2_utt_span,Arg1_SpanList,Arg2_SpanList,NP_conn_utt_span,Relation,Conn1,Conn2,ConnHeadSemClass1,Conn2SemClass1,ConnHeadSemClass2,Conn2SemClass2,Arg1_RawText,Arg2_RawText,Arg1_FirstSpanStart,Arg2_FirstSpanStart,FullRawText
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,in sum,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,"Because as it is, the Ghanaians have their own version of Pidgin, Nigerians have their own version of Pidgin, the people at Cotonou have theirs too.",8091..8239,WAZL_08_Edewor-Lifestory_MG__109,,,,"You know, in the different countries... in the West African countries, they have their own different versions of Pidgin.",8242..8362,WAZL_08_Edewor-Lifestory_MG__110,,,,,,,,,,,,,Null,8091,,,"Because as it is, the Ghanaians have their own version of Pidgin, Nigerians have their own version of Pidgin, the people at Cotonou have theirs too.","You know, in the different countries... in the West African countries, they have their own different versions of Pidgin.","Because as e be like dis, di people for Ghana get deir own Pidgin, people for Nigeria get deir own Pidgin, people for, for Cotonou get deir own.","You know, for different countries, for West African countries, de get deir own different kind of, of Pidgin.",,8091..8239,8242..8362,7407..7551,7554..7662,,Implicit,in sum,,Expansion.Level-of-detail.Arg1-as-detail,,,,"Because as it is, the people in Ghana have their own version of Pidgin, Nigerians have their version of Pidgin, the people in Cotonou have theirs too.","You know, in the different countries... in the West African countries, they have their own different versions of Pidgin.",7407,7554,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 473, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,"So we know that with time, it'll grow.",8365..8403,WAZL_08_Edewor-Lifestory_MG__111,,,,"With time, it, it, it's growing.",8406..8438,WAZL_08_Edewor-Lifestory_MG__112,,,,,,,,,,,,,Null,8365,,,"So we know that with time, it'll grow.","With time, it, it, it's growing.","So we know sey with time, e dey grow.","With time, e, e, e dey grow.",,8365..8403,8406..8438,7665..7702,7705..7733,,Implicit,indeed,,Expansion.Equivalence,,,,"So we know that with time, it'll grow.","With time, it, it, it's growing.",7665,7705,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 474, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,Null,Null,for example,0,Expansion.Instantiation.Arg2-as-instance,,,,,"With time, it, it, it's growing",8406..8437,WAZL_08_Edewor-Lifestory_MG__112,Null,Null,Null,"So, well, basically, as... with the shows I organize, which give me the opportunity to interact with people every day, which take me to events in order to interview them... it's mostly in Pidgin",8441..8635,WAZL_08_Edewor-Lifestory_MG__113,Null,Null,Null,,,,,,,8441.0,DEFAULT,,Null,8406,,,"With time, it, it, it's growing.","So, well, basically, as... with the shows I organize, which give me the opportunity to interact with people every day, which take me to events in order to interview them... it's mostly in Pidgin.","With time, e, e, e dey grow.","So basically sha, as, as di shows wey I dey do, wey dey make me dey interact with people everyday, wey I dey go events dey interview dem, na mostly Pidgin.",,8406..8438,8441..8636,7705..7733,7736..7891,,Implicit,for example,,Expansion.Instantiation.Arg2-as-instance,,,,"With time, it, it, it's growing.","So basically, as... with the shows I organize, which give me the opportunity to interact with people every day, which take me to events to interview them... it's mostly in Pidgin.",7705,7736,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 475, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,in fact,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"So, well, basically, as... with the shows I organize, which give me the opportunity to interact with people every day, which take me to events in order to interview them... it's mostly in Pidgin.",8441..8636,WAZL_08_Edewor-Lifestory_MG__113,,,,"Even if I have a white guy on the Red Carpet, I'll tell him, ""hey man, we speak Pigdin here in Nigeria, will you like to try it?""",8639..8768,WAZL_08_Edewor-Lifestory_MG__114,,,,,,,,,,,,,Null,8441,,,"So, well, basically, as... with the shows I organize, which give me the opportunity to interact with people every day, which take me to events in order to interview them... it's mostly in Pidgin.","Even if I have a white guy on the Red Carpet, I'll tell him, ""hey man, we speak Pigdin here in Nigeria, will you like to try it?""","So basically sha, as, as di shows wey I dey do, wey dey make me dey interact with people everyday, wey I dey go events dey interview dem, na mostly Pidgin.","Even if I see white man on top red carpet, I go tell am Baba, for Nigeria o, we dey speak Pidgin, you go fit try?",,8441..8636,8639..8768,7736..7891,7894..8007,,Implicit,in fact,,Expansion.Level-of-detail.Arg2-as-detail,,,,"So basically, as... with the shows I organize, which give me the opportunity to interact with people every day, which take me to events to interview them... it's mostly in Pidgin.","Even if I see a white man on the Red Carpet, I'll tell him, ""hey, in Nigeria, we speak Pidgin, will you try?""",7736,7894,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 476, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,,,and,0,Narrative-response,,,,,"Even if I have a white guy on the Red Carpet, I'll tell him, ""hey man, we speak Pigdin here in Nigeria, will you like to try it?""",8639..8768,WAZL_08_Edewor-Lifestory_MG__114,,,,"He'll say, ""let's do this, let's do this"", and he'll try to speak the language as best he can because he himself wants to identify with the, the language.",8771..8925,WAZL_08_Edewor-Lifestory_MG__115,,,,,,,,,,,,,Null,8639,,,"Even if I have a white guy on the Red Carpet, I'll tell him, ""hey man, we speak Pigdin here in Nigeria, will you like to try it?""","He'll say, ""let's do this, let's do this"", and he'll try to speak the language as best he can because he himself wants to identify with the, the language.","Even if I see white man on top red carpet, I go tell am Baba, for Nigeria o, we dey speak Pidgin, you go fit try?","E go say ah let us do dis, let us do dis, and e go dey speak am di way e fit speak am because im sef wan identify with di, di language as e be.",,8639..8768,8771..8925,7894..8007,8010..8153,,Implicit,and,,narrative-response,,,,"Even if I see a white man on the Red Carpet, I'll tell him, ""hey, in Nigeria, we speak Pidgin, will you try?""","He will say, ""let's do this, let's do this"", and he'll try to speak it the way he can, because he himself wants to identify with the, the language.",7894,8010,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 477, dtype: object"
WAZL_08_Edewor-Lifestory_MG.txt,test,Implicit,,,,Null,Null,in sum,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,"He'll say, ""let's do this, let's do this"", and he'll try to speak the language as best he can because he himself wants to identify with the, the language",8771..8924,WAZL_08_Edewor-Lifestory_MG__115,Null,Null,Null,"So that's, that‚Äôs the basic thing we, we do",8928..8971,WAZL_08_Edewor-Lifestory_MG__116,Null,Null,Null,,,,,,,8928.0,DEFAULT,,Null,8771,,,"He'll say, ""let's do this, let's do this"", and he'll try to speak the language as best he can because he himself wants to identify with the, the language.","So that's, that‚Äôs the basic thing we, we do.","E go say ah let us do dis, let us do dis, and e go dey speak am di way e fit speak am because im sef wan identify with di, di language as e be.","So na, na di basic thing wey we dey, wey we dey do be dat.",,8771..8925,8928..8972,8010..8153,8156..8214,,Implicit,in sum,,Expansion.Level-of-detail.Arg1-as-detail,,,,"He will say, ""let's do this, let's do this"", and he'll try to speak it the way he can, because he himself wants to identify with the, the language.","So that's, that's the basic thing we are... that's what we do.",8010,8156,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 478, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,EntRel,,,,,,0,0,,,,,,"Okay, ladies and gentlemen, don't let this turn into a quarrel.",0..63,WAZL_15_MC-Abi_MG__1,,,,"Today is Monday, and uh... we're already moving to the different departmental behaviors.",66..154,WAZL_15_MC-Abi_MG__2,,,,,,,,,,,,,Null,0,,,"Okay, ladies and gentlemen, don't let this turn into a quarrel.","Today is Monday, and uh... we're already moving to the different departmental behaviors.","Okay ladies and gentlemen, make e no for bring quarrel.","Today na Monday, and ehn we don dey move to di different departmental behaviour.",,0..63,66..154,0..55,58..138,,EntRel,,,,,,,"Ladies and gentlement, don't let this turn into a quarrel.","Today is Monday, and uh... we've moved to the different departmental behaviors.",0,58,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 479, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,EntRel,,,,,,0,0,,,,,,"Today is Monday, and uh... we're already moving to the different departmental behaviors.",66..154,WAZL_15_MC-Abi_MG__2,,,,"Uh... they say a bird in hand, is worth uh... so many b-... so many millions in the bush.",157..246,WAZL_15_MC-Abi_MG__3,,,,,,,,,,,,,Null,66,,,"Today is Monday, and uh... we're already moving to the different departmental behaviors.","Uh... they say a bird in hand, is worth uh... so many b-... so many millions in the bush.","Today na Monday, and ehn we don dey move to di different departmental behaviour.","Ehn de say a bird for hand, e worth ehn many b-... many millions for inside bush.",,66..154,157..246,58..138,141..222,,EntRel,,,,,,,"Today is Monday, and uh... we've moved to the different departmental behaviors.","They say a bird in hand, is worth uh... so many b-... so many millions in the bush.",58,141,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 480, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,in other words,0,Expansion.Equivalence,,,,,But I'm saying that it's the bird in the hand that's the real bird.,249..316,WAZL_15_MC-Abi_MG__4,,,,"To avoid stories that touch the heart, ""I was there"", and ""I shall be there"" are two different things.",319..421,WAZL_15_MC-Abi_MG__5,,,,,,,,,,,,,Null,249,,,But I'm saying that it's the bird in the hand that's the real bird.,"To avoid stories that touch the heart, ""I was there"", and ""I shall be there"" are two different things.","But I dey talk sey na di bird, na di bird wey de hold for hand na im be di real bird.","To avoid story that touch, I was dere, and I shall be dere are two different things.",,249..316,319..421,225..310,313..397,,Implicit,in other words,,Expansion.Equivalence,,,,But I'm saying that it's the bird in the hand that's the real bird.,"To avoid stories that touch the heart, ""I was there"", and ""I shall be there"" are two different things.",225,313,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 481, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,"To avoid stories that touch the heart, ""I was there"", and ""I shall be there"" are two different things.",319..421,WAZL_15_MC-Abi_MG__5,,,,Are you with me?,424..440,WAZL_15_MC-Abi_MG__6,,,,,,,,,,,,,Null,319,,,"To avoid stories that touch the heart, ""I was there"", and ""I shall be there"" are two different things.",Are you with me?,"To avoid story that touch, I was dere, and I shall be dere are two different things.",Are you with me?,,319..421,424..440,313..397,400..416,,Implicit,so,,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,"To avoid stories that touch the heart, ""I was there"", and ""I shall be there"" are two different things.",Are you with me?,313,400,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 482, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,EntRel,,,,,,0,0,,,,,,Are you with me?,424..440,WAZL_15_MC-Abi_MG__6,,,,Okay!,443..448,WAZL_15_MC-Abi_MG__7,,,,,,,,,,,,,Null,424,,,Are you with me?,Okay!,Are you with me?,Ehen!,,424..440,443..448,400..416,419..424,,EntRel,,,,,,,Are you with me?,Ehen!,400,419,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 483, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,EntRel,,,,,,0,0,,,,,,Okay!,443..448,WAZL_15_MC-Abi_MG__7,,,,"Frankly speaking, you see, uh... if, if you... when we... when we look like at life generally, we know that uh... someone is talking.",451..584,WAZL_15_MC-Abi_MG__8,,,,,,,,,,,,,Null,443,,,Okay!,"Frankly speaking, you see, uh... if, if you... when we... when we look like at life generally, we know that uh... someone is talking.",Ehen!,"Kalapotedly, you see, ehn if, if you, when we, when we look like at life generally, we know sey ehn one person dey yarn.",,443..448,451..584,419..424,427..547,,EntRel,,,,,,,Ehen!,"Calapotedly, you see, uh... if, if you... when we... when we look like at life generally, we know that uh... someone is talking.",419,427,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 484, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,"Frankly speaking, you see, uh... if, if you... when we... when we look like at life generally, we know that uh... someone is talking.",451..584,WAZL_15_MC-Abi_MG__8,,,,"Your words, right, are different from people... other, other people's words.",587..663,WAZL_15_MC-Abi_MG__9,,,,,,,,,,,,,Null,451,,,"Frankly speaking, you see, uh... if, if you... when we... when we look like at life generally, we know that uh... someone is talking.","Your words, right, are different from people... other, other people's words.","Kalapotedly, you see, ehn if, if you, when we, when we look like at life generally, we know sey ehn one person dey yarn.","Your yarns ehn e dey different from people, oder, oder people's yarnings.",,451..584,587..663,427..547,550..623,,Implicit,but,,Comparison.Concession.Arg2-as-denier,,,,"Calapotedly, you see, uh... if, if you... when we... when we look like at life generally, we know that uh... someone is talking.","Your words uh... are different from people... other, other people's words.",427,550,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 485, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"And if you... if you want to equate your words with other people's words, it'll drive you crazy.",666..762,WAZL_15_MC-Abi_MG__10,,,,"You alone will go crazy, you alone will be disgraced and you alone will destroy your authencity as a spoilt brat.",765..878,WAZL_15_MC-Abi_MG__11,,,,,,,,,,,,,Null,666,,,"And if you... if you want to equate your words with other people's words, it'll drive you crazy.","You alone will go crazy, you alone will be disgraced and you alone will destroy your authencity as a spoilt brat.","And if you, if you want to equate your yarn with oder people yarning, you go tear your shirt.","Only you go throw yours away, only you go fall your hand, only you go tear your ajebo certificate.",,666..762,765..878,626..719,722..820,,Implicit,specifically,,Expansion.Level-of-detail.Arg2-as-detail,,,,"And if you... if you want to equate your words with other people's words, you'll tear your shirt.","You'll be the one to throw yours away, you'll be the one to fall your hand, you'll be the one to tear your ajebo certificate.",626,722,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 486, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,in sum,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,"You alone will go crazy, you alone will be disgraced and you alone will destroy your authencity as a spoilt brat.",765..878,WAZL_15_MC-Abi_MG__11,,,,That's it.,881..891,WAZL_15_MC-Abi_MG__12,,,,,,,,,,,,,Null,765,,,"You alone will go crazy, you alone will be disgraced and you alone will destroy your authencity as a spoilt brat.",That's it.,"Only you go throw yours away, only you go fall your hand, only you go tear your ajebo certificate.",Na so e be.,,765..878,881..891,722..820,823..834,,Implicit,in sum,,Expansion.Level-of-detail.Arg1-as-detail,,,,"You'll be the one to throw yours away, you'll be the one to fall your hand, you'll be the one to tear your ajebo certificate.",That’s how it is.,722,823,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 487, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,That's it.,881..891,WAZL_15_MC-Abi_MG__12,,,,Don't let it turn into a quarrel.,894..927,WAZL_15_MC-Abi_MG__13,,,,,,,,,,,,,Null,881,,,That's it.,Don't let it turn into a quarrel.,Na so e be.,"Make e no for bring quarrel at all, at all.",,881..891,894..927,823..834,837..880,,Implicit,so,,Contingency.Cause.Result,,,,That’s how it is.,Don't let it cause a quarrel.,823,837,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 488, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,Don't let it turn into a quarrel.,894..927,WAZL_15_MC-Abi_MG__13,,,,That's worse.,930..943,WAZL_15_MC-Abi_MG__14,,,,,,,,,,,,,Null,894,,,Don't let it turn into a quarrel.,That's worse.,"Make e no for bring quarrel at all, at all.",Na im bad pass.,,894..927,930..943,837..880,883..898,,Implicit,because,,Contingency.Cause.Reason,,,,Don't let it cause a quarrel.,: He was the worst.,837,883,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 489, dtype: object"
WAZL_15_MC-Abi_MG.txt,test,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,That's worse.,930..943,WAZL_15_MC-Abi_MG__14,,,,I was there and I shall be there are two different things.,946..1004,WAZL_15_MC-Abi_MG__15,,,,,,,,,,,,,Null,930,,,That's worse.,I was there and I shall be there are two different things.,Na im bad pass.,"I was dere, and I shall be dere na two different things.",,930..943,946..1004,883..898,901..957,,Implicit,because,,Contingency.Cause.Reason,,,,: He was the worst.,"I was there, and I shall be there are two different things.",883,901,"Arg1_RawText    NaN
Arg1_RawText    NaN
Arg2_RawText    NaN
Arg2_RawText    NaN
Name: 490, dtype: object"
